t_unix_s,pressure_kpa
1769114641.060514,100.210
1769114641.084515,100.210
1769114641.113550,100.210
1769114641.142081,100.230
1769114641.171064,100.210
1769114641.200101,100.210
1769114641.228315,100.220
1769114641.257406,100.220
1769114641.285394,100.210
1769114641.314440,100.210
1769114641.342892,100.210
1769114641.371907,100.220
1769114641.399888,100.210
1769114641.424447,100.210
1769114641.453431,100.220
1769114641.482447,100.210
1769114641.511477,100.210
1769114641.540018,100.220
1769114641.568038,100.210
1769114641.597019,100.210
1769114641.625581,100.200
1769114641.654563,100.210
1769114641.682579,100.210
1769114641.711608,100.200
1769114641.740664,100.210
1769114641.764646,100.210
1769114641.793664,100.210
1769114641.822766,100.210
1769114641.851753,100.210
1769114641.879767,100.200
1769114641.908795,100.210
1769114641.937135,100.210
1769114641.966140,100.200
1769114641.994140,100.220
1769114642.022704,100.210
1769114642.051688,100.210
1769114642.080704,100.220
1769114642.104690,100.220
1769114642.133796,100.210
1769114642.162800,100.220
1769114642.190802,100.200
1769114642.219808,100.220
1769114642.248336,100.210
1769114642.277334,100.200
1769114642.305370,100.220
1769114642.333900,100.210
1769114642.362914,100.220
1769114642.391895,100.210
1769114642.419927,100.220
1769114642.445056,100.210
1769114642.474056,100.220
1769114642.502044,100.210
1769114642.531670,100.210
1769114642.559670,100.220
1769114642.588672,100.200
1769114642.616673,100.220
1769114642.645225,100.210
1769114642.674201,100.210
1769114642.703205,100.220
1769114642.731516,100.210
1769114642.756517,100.210
1769114642.785505,100.210
1769114642.813528,100.210
1769114642.842672,100.210
1769114642.871193,100.210
1769114642.900209,100.210
1769114642.928804,100.210
1769114642.957351,100.220
1769114642.986341,100.210
1769114643.014344,100.210
1769114643.043508,100.200
1769114643.072039,100.210
1769114643.096139,100.210
1769114643.124779,100.200
1769114643.153790,100.210
1769114643.182095,100.210
1769114643.211126,100.200
1769114643.239664,100.210
1769114643.268648,100.210
1769114643.296660,100.210
1769114643.325788,100.210
1769114643.354768,100.210
1769114643.383344,100.200
1769114643.412151,100.220
1769114643.436678,100.210
1769114643.465678,100.210
1769114643.493695,100.210
1769114643.522704,100.200
1769114643.551033,100.210
1769114643.580039,100.200
1769114643.608018,100.210
1769114643.637580,100.210
1769114643.665596,100.210
1769114643.694596,100.210
1769114643.722623,100.210
1769114643.751718,100.210
1769114643.776702,100.210
1769114643.804701,100.210
1769114643.833926,100.210
1769114643.861943,100.210
1769114643.890921,100.180
1769114643.919953,100.210
1769114643.948522,100.210
1769114643.977507,100.210
1769114644.005524,100.210
1769114644.034305,100.210
1769114644.063280,100.200
1769114644.091299,100.210
1769114644.116335,100.220
1769114644.145368,100.220
1769114644.173721,100.210
1769114644.202729,100.200
1769114644.231297,100.210
1769114644.260296,100.210
1769114644.288279,100.210
1769114644.317325,100.210
1769114644.345644,100.220
1769114644.374648,100.210
1769114644.402632,100.210
1769114644.431199,100.210
1769114644.456200,100.220
1769114644.485200,100.210
1769114644.514232,100.210
1769114644.541904,100.220
1769114644.570887,100.210
1769114644.599904,100.210
1769114644.628994,100.210
1769114644.657009,100.210
1769114644.685998,100.210
1769114644.714042,100.210
1769114644.742628,100.210
1769114644.771608,100.210
1769114644.796628,100.210
1769114644.825167,100.210
1769114644.854149,100.210
1769114644.882167,100.210
1769114644.911195,100.210
1769114644.939569,100.210
1769114644.968589,100.220
1769114644.997574,100.210
1769114645.026166,100.190
1769114645.054164,100.210
1769114645.083179,100.210
1769114645.111211,100.210
1769114645.136262,100.200
1769114645.165255,100.200
1769114645.193238,100.200
1769114645.222611,100.210
1769114645.250909,100.210
1769114645.279925,100.200
1769114645.308127,100.210
1769114645.337193,100.220
1769114645.366282,100.210
1769114645.394284,100.210
1769114645.423386,100.220
1769114645.451951,100.220
1769114645.475950,100.210
1769114645.504930,100.220
1769114645.534154,100.220
1769114645.562156,100.210
1769114645.591160,100.220
1769114645.620146,100.210
1769114645.648224,100.210
1769114645.677208,100.210
1769114645.706202,100.210
1769114645.734602,100.210
1769114645.762617,100.210
1769114645.791602,100.210
1769114645.816606,100.210
1769114645.845129,100.220
1769114645.873348,100.230
1769114645.902353,100.220
1769114645.930951,100.210
1769114645.959952,100.220
1769114645.987935,100.210
1769114646.016983,100.220
1769114646.045562,100.200
1769114646.074566,100.210
1769114646.103548,100.200
1769114646.131645,100.220
1769114646.156644,100.210
1769114646.185627,100.230
1769114646.213659,100.210
1769114646.242867,100.210
1769114646.270848,100.220
1769114646.299882,100.230
1769114646.328062,100.210
1769114646.357079,100.220
1769114646.385921,100.210
1769114646.414804,100.210
1769114646.442946,100.210
1769114646.471933,100.210
1769114646.495931,100.220
1769114646.524979,100.220
1769114646.554005,100.220
1769114646.583024,100.220
1769114646.611021,100.220
1769114646.639352,100.210
1769114646.668371,100.220
1769114646.697369,100.200
1769114646.725408,100.210
1769114646.754458,100.220
1769114646.783461,100.220
1769114646.811479,100.210
1769114646.836075,100.210
1769114646.865092,100.220
1769114646.894096,100.210
1769114646.922107,100.210
1769114646.951222,100.210
1769114646.980227,100.210
1769114647.008223,100.220
1769114647.036802,100.210
1769114647.065802,100.210
1769114647.094502,100.210
1769114647.123513,100.220
1769114647.152091,100.210
1769114647.176091,100.220
1769114647.205284,100.220
1769114647.234406,100.210
1769114647.262420,100.220
1769114647.291420,100.220
1769114647.319437,100.220
1769114647.348654,100.220
1769114647.377465,100.220
1769114647.405752,100.220
1769114647.434542,100.220
1769114647.463304,100.210
1769114647.491303,100.220
1769114647.516436,100.210
1769114647.545508,100.210
1769114647.573512,100.220
1769114647.602509,100.210
1769114647.631408,100.220
1769114647.659415,100.210
1769114647.688392,100.220
1769114647.717443,100.210
1769114647.745580,100.220
1769114647.774583,100.210
1769114647.803568,100.220
1769114647.831726,100.220
1769114647.856725,100.210
1769114647.884712,100.210
1769114647.913755,100.210
1769114647.942004,100.210
1769114647.970988,100.210
1769114648.000005,100.220
1769114648.028036,100.220
1769114648.057135,100.200
1769114648.086119,100.220
1769114648.114165,100.220
1769114648.143279,100.210
1769114648.171263,100.220
1769114648.196279,100.210
1769114648.225291,100.220
1769114648.253529,100.210
1769114648.282546,100.210
1769114648.311546,100.220
1769114648.339869,100.210
1769114648.368869,100.200
1769114648.396868,100.210
1769114648.425885,100.220
1769114648.453987,100.210
1769114648.483010,100.210
1769114648.512006,100.210
1769114648.536151,100.220
1769114648.565148,100.200
1769114648.594169,100.210
1769114648.622201,100.210
1769114648.651388,100.220
1769114648.680449,100.220
1769114648.708468,100.210
1769114648.737602,100.210
1769114648.765616,100.210
1769114648.794618,100.210
1769114648.822631,100.210
1769114648.851816,100.210
1769114648.876820,100.210
1769114648.904799,100.210
1769114648.933649,100.200
1769114648.962649,100.210
1769114648.991649,100.200
1769114649.019664,100.210
1769114649.048223,100.210
1769114649.077224,100.210
1769114649.106243,100.210
1769114649.134760,100.210
1769114649.162761,100.210
1769114649.191751,100.210
1769114649.216771,100.210
1769114649.245352,100.210
1769114649.273358,100.210
1769114649.302497,100.220
1769114649.331063,100.210
1769114649.360170,100.210
1769114649.388357,100.210
1769114649.417773,100.210
1769114649.445910,100.210
1769114649.474895,100.210
1769114649.502899,100.210
1769114649.531526,100.220
1769114649.556689,100.210
1769114649.585571,100.210
1769114649.613620,100.210
1769114649.642000,100.210
1769114649.671010,100.210
1769114649.700226,100.210
1769114649.728276,100.200
1769114649.756823,100.220
1769114649.785829,100.210
1769114649.814803,100.210
1769114649.843344,100.220
1769114649.871324,100.220
1769114649.896326,100.230
1769114649.925336,100.210
1769114649.953901,100.210
1769114649.982919,100.210
1769114650.010917,100.210
1769114650.040055,100.210
1769114650.069054,100.210
1769114650.097053,100.210
1769114650.126071,100.210
1769114650.154250,100.210
1769114650.183139,100.210
1769114650.212140,100.210
1769114650.236270,100.210
1769114650.265269,100.210
1769114650.294271,100.200
1769114650.322281,100.220
1769114650.351522,100.210
1769114650.380520,100.210
1769114650.408521,100.210
1769114650.437101,100.210
1769114650.466121,100.220
1769114650.494101,100.210
1769114650.523135,100.210
1769114650.551677,100.220
1769114650.576679,100.210
1769114650.604661,100.210
1769114650.633789,100.210
1769114650.662792,100.210
1769114650.690769,100.220
1769114650.719805,100.210
1769114650.748888,100.200
1769114650.777308,100.210
1769114650.805292,100.200
1769114650.834891,100.200
1769114650.862889,100.200
1769114650.891889,100.210
1769114650.916873,100.210
1769114650.945443,100.220
1769114650.973430,100.200
1769114651.002446,100.200
1769114651.030462,100.210
1769114651.059991,100.210
1769114651.088972,100.210
1769114651.116987,100.210
1769114651.146147,100.200
1769114651.174803,100.210
1769114651.203396,100.210
1769114651.227439,100.210
1769114651.256009,100.210
1769114651.285006,100.210
1769114651.313994,100.210
1769114651.342074,100.210
1769114651.371083,100.210
1769114651.400092,100.210
1769114651.428603,100.210
1769114651.457155,100.210
1769114651.486156,100.200
1769114651.514140,100.210
1769114651.543275,100.200
1769114651.568279,100.210
1769114651.596276,100.200
1769114651.625303,100.220
1769114651.653416,100.210
1769114651.682416,100.200
1769114651.711416,100.210
1769114651.740256,100.210
1769114651.768893,100.200
1769114651.797450,100.210
1769114651.825503,100.210
1769114651.854254,100.200
1769114651.882836,100.220
1769114651.907990,100.200
1769114651.936839,100.210
1769114651.964848,100.210
1769114651.993858,100.210
1769114652.022868,100.200
1769114652.050998,100.210
1769114652.079981,100.220
1769114652.108459,100.210
1769114652.137009,100.210
1769114652.166004,100.200
1769114652.194104,100.210
1769114652.223147,100.210
1769114652.247260,100.210
1769114652.276254,100.210
1769114652.305237,100.210
1769114652.333997,100.210
1769114652.363002,100.210
1769114652.391582,100.210
1769114652.420240,100.220
1769114652.448803,100.210
1769114652.476825,100.220
1769114652.505803,100.210
1769114652.534405,100.220
1769114652.563420,100.200
1769114652.587422,100.210
1769114652.616567,100.190
1769114652.644988,100.190
1769114652.673983,100.200
1769114652.702986,100.210
1769114652.731033,100.200
1769114652.759543,100.210
1769114652.788529,100.220
1769114652.817525,100.210
1769114652.846112,100.200
1769114652.874095,100.200
1769114652.903299,100.210
1769114652.927820,100.200
1769114652.956134,100.220
1769114652.985128,100.210
1769114653.014132,100.210
1769114653.042428,100.200
1769114653.071413,100.210
1769114653.099411,100.210
1769114653.128422,100.200
1769114653.156781,100.210
1769114653.185781,100.210
1769114653.214763,100.210
1769114653.242946,100.200
1769114653.267937,100.210
1769114653.296947,100.210
1769114653.324977,100.200
1769114653.354427,100.200
1769114653.382437,100.210
1769114653.411440,100.200
1769114653.440016,100.200
1769114653.469017,100.200
1769114653.497155,100.220
1769114653.526147,100.200
1769114653.554632,100.210
1769114653.582640,100.210
1769114653.607639,100.200
1769114653.637218,100.220
1769114653.665233,100.210
1769114653.694232,100.190
1769114653.722237,100.210
1769114653.751497,100.210
1769114653.779491,100.220
1769114653.808493,100.220
1769114653.837652,100.220
1769114653.865646,100.210
