t_unix_s,pressure_kpa
1769725616.640064,99.580
1769725616.669101,99.570
1769725616.698071,99.580
1769725616.725691,99.590
1769725616.754615,99.570
1769725616.782676,99.570
1769725616.812762,99.570
1769725616.836976,99.580
1769725616.864932,99.580
1769725616.893942,99.570
1769725616.922479,99.580
1769725616.951597,99.570
1769725616.979926,99.580
1769725617.008962,99.580
1769725617.037511,99.580
1769725617.065659,99.580
1769725617.093955,99.570
1769725617.118541,99.580
1769725617.147213,99.570
1769725617.176085,99.580
1769725617.205490,99.580
1769725617.234042,99.580
1769725617.262382,99.570
1769725617.291181,99.570
1769725617.319721,99.570
1769725617.348544,99.580
1769725617.376773,99.570
1769725617.401675,99.570
1769725617.431345,99.580
1769725617.459333,99.570
1769725617.487356,99.570
1769725617.516363,99.590
1769725617.545435,99.570
1769725617.574444,99.590
1769725617.602397,99.570
1769725617.631321,99.570
1769725617.660321,99.570
1769725617.684335,99.580
1769725617.713521,99.580
1769725617.742240,99.570
1769725617.770440,99.590
1769725617.799079,99.580
1769725617.827623,99.570
1769725617.856771,99.570
1769725617.885631,99.570
1769725617.913632,99.580
1769725617.942554,99.580
1769725617.967659,99.580
1769725617.996756,99.580
1769725618.024809,99.580
1769725618.053356,99.580
1769725618.082952,99.580
1769725618.110778,99.580
1769725618.139491,99.580
1769725618.168102,99.570
1769725618.196908,99.570
1769725618.225107,99.580
1769725618.250520,99.580
1769725618.278377,99.580
1769725618.307268,99.590
1769725618.335845,99.580
1769725618.365296,99.590
1769725618.393152,99.580
1769725618.422244,99.570
1769725618.450825,99.580
1769725618.479796,99.570
1769725618.507740,99.580
1769725618.532510,99.570
1769725618.561764,99.580
1769725618.589914,99.580
1769725618.618565,99.590
1769725618.647425,99.580
1769725618.676786,99.570
1769725618.704739,99.570
1769725618.733294,99.570
1769725618.761756,99.580
1769725618.790593,99.580
1769725618.815266,99.580
1769725618.843823,99.580
1769725618.872852,99.580
1769725618.900814,99.580
1769725618.929837,99.580
1769725618.958528,99.570
1769725618.987508,99.580
1769725619.015470,99.580
1769725619.044174,99.580
1769725619.073154,99.580
1769725619.098177,99.570
1769725619.126621,99.580
1769725619.154652,99.580
1769725619.183880,99.580
1769725619.213911,99.580
1769725619.241462,99.580
1769725619.269988,99.570
1769725619.299000,99.580
1769725619.326362,99.570
1769725619.355920,99.580
1769725619.381258,99.580
1769725619.409215,99.570
1769725619.437228,99.570
1769725619.465913,99.570
1769725619.494895,99.570
1769725619.524069,99.560
1769725619.552262,99.580
1769725619.581303,99.580
1769725619.610141,99.570
1769725619.638177,99.570
1769725619.663294,99.570
1769725619.692355,99.570
1769725619.720456,99.580
1769725619.749269,99.580
1769725619.778261,99.570
1769725619.816230,99.570
1769725619.835079,99.570
1769725619.864122,99.570
1769725619.892134,99.570
1769725619.921222,99.580
1769725619.946053,99.570
1769725619.975021,99.570
1769725620.003029,99.570
1769725620.031120,99.570
1769725620.060934,99.570
1769725620.088867,99.560
1769725620.118082,99.570
1769725620.147020,99.570
1769725620.175048,99.570
1769725620.203948,99.580
1769725620.229133,99.570
1769725620.257815,99.570
1769725620.286568,99.570
1769725620.314587,99.570
1769725620.343247,99.570
1769725620.371748,99.570
1769725620.400852,99.570
1769725620.430025,99.580
1769725620.457818,99.580
1769725620.486700,99.570
1769725620.511729,99.560
1769725620.539679,99.560
1769725620.568341,99.560
1769725620.597385,99.570
1769725620.626407,99.570
1769725620.654937,99.580
1769725620.682702,99.570
1769725620.711531,99.570
1769725620.740208,99.570
1769725620.768859,99.580
1769725620.793317,99.570
1769725620.822235,99.570
1769725620.850947,99.580
1769725620.880299,99.570
1769725620.909339,99.570
1769725620.937081,99.580
1769725620.966032,99.580
1769725620.993850,99.570
1769725621.022614,99.580
1769725621.051326,99.570
1769725621.075757,99.560
1769725621.104998,99.570
1769725621.133990,99.580
1769725621.162352,99.570
1769725621.190760,99.570
1769725621.220204,99.580
1769725621.248698,99.570
1769725621.276844,99.570
1769725621.305696,99.580
1769725621.333951,99.580
1769725621.358973,99.570
1769725621.387452,99.580
1769725621.416461,99.570
1769725621.445031,99.580
1769725621.473034,99.570
1769725621.502083,99.570
1769725621.531091,99.570
1769725621.559734,99.570
1769725621.588656,99.580
1769725621.616589,99.560
1769725621.641645,99.590
1769725621.669871,99.570
1769725621.698849,99.580
1769725621.727458,99.570
1769725621.755996,99.570
1769725621.785086,99.570
1769725621.813617,99.570
1769725621.842581,99.570
1769725621.871279,99.560
1769725621.899328,99.570
1769725621.924449,99.560
1769725621.953213,99.570
1769725621.982177,99.570
1769725622.010228,99.580
1769725622.039503,99.570
1769725622.067701,99.570
1769725622.096721,99.570
1769725622.124850,99.580
1769725622.153486,99.560
1769725622.181857,99.570
1769725622.210812,99.560
1769725622.234942,99.580
1769725622.264768,99.570
1769725622.293731,99.580
1769725622.321978,99.570
1769725622.350141,99.570
1769725622.380324,99.580
1769725622.407311,99.570
1769725622.436425,99.570
1769725622.464835,99.570
1769725622.493859,99.560
1769725622.517782,99.570
1769725622.547771,99.580
1769725622.576107,99.570
1769725622.604226,99.570
1769725622.633395,99.570
1769725622.662181,99.570
1769725622.690155,99.570
1769725622.719045,99.570
1769725622.748130,99.580
1769725622.776421,99.570
1769725622.800797,99.570
1769725622.830963,99.570
1769725622.858154,99.570
1769725622.886788,99.560
1769725622.916682,99.570
1769725622.944425,99.580
1769725622.973182,99.570
1769725623.001259,99.570
1769725623.030318,99.570
1769725623.058665,99.570
1769725623.083535,99.570
1769725623.111786,99.570
1769725623.141111,99.580
1769725623.169206,99.570
1769725623.198120,99.570
1769725623.227304,99.580
1769725623.256021,99.570
1769725623.284482,99.570
1769725623.313605,99.560
1769725623.341569,99.570
1769725623.366427,99.560
1769725623.395513,99.570
1769725623.424370,99.570
1769725623.452743,99.570
1769725623.480744,99.560
1769725623.509735,99.570
1769725623.538366,99.570
1769725623.567892,99.570
1769725623.595893,99.570
1769725623.624123,99.580
1769725623.650313,99.560
1769725623.677490,99.570
1769725623.706605,99.580
1769725623.735211,99.580
1769725623.763882,99.580
1769725623.791852,99.580
1769725623.820945,99.570
1769725623.849689,99.570
1769725623.878218,99.570
1769725623.906218,99.570
1769725623.931037,99.580
1769725623.959665,99.560
1769725623.989024,99.570
1769725624.017582,99.570
1769725624.047354,99.570
1769725624.075794,99.570
1769725624.103629,99.570
1769725624.132771,99.570
1769725624.160541,99.570
1769725624.189566,99.570
1769725624.214572,99.570
1769725624.243353,99.570
1769725624.271326,99.580
1769725624.302284,99.560
1769725624.329699,99.570
1769725624.357132,99.570
1769725624.386488,99.570
1769725624.415327,99.580
1769725624.443916,99.570
1769725624.472454,99.570
1769725624.496758,99.570
1769725624.525717,99.580
1769725624.554592,99.570
1769725624.583576,99.570
1769725624.612222,99.580
1769725624.641306,99.570
1769725624.669063,99.570
1769725624.697980,99.570
1769725624.725968,99.570
1769725624.754583,99.570
1769725624.792560,99.580
1769725624.840644,99.580
1769725624.846772,99.570
1769725624.865258,99.570
1769725624.893450,99.560
1769725624.923057,99.570
1769725624.951431,99.570
1769725624.979794,99.570
1769725625.008434,99.560
1769725625.037362,99.570
1769725625.062079,99.570
1769725625.091049,99.570
1769725625.119000,99.570
1769725625.148136,99.570
1769725625.176255,99.570
1769725625.205248,99.570
1769725625.234442,99.560
1769725625.263134,99.560
1769725625.291210,99.550
1769725625.319572,99.560
1769725625.344360,99.560
1769725625.373510,99.560
1769725625.401471,99.560
1769725625.430737,99.570
1769725625.459323,99.580
1769725625.488296,99.580
1769725625.516344,99.570
1769725625.545877,99.570
1769725625.574566,99.570
1769725625.602696,99.570
1769725625.630910,99.570
1769725625.657042,99.570
1769725625.685655,99.570
1769725625.714954,99.570
1769725625.743097,99.570
1769725625.770814,99.570
1769725625.799704,99.570
1769725625.828750,99.570
1769725625.856579,99.580
1769725625.885701,99.570
1769725625.913667,99.570
1769725625.939106,99.570
1769725625.967789,99.570
1769725625.996826,99.560
1769725626.025953,99.570
1769725626.053798,99.560
1769725626.082759,99.560
1769725626.111166,99.580
1769725626.139175,99.560
1769725626.168260,99.570
1769725626.196732,99.570
1769725626.221390,99.570
1769725626.249888,99.560
1769725626.279263,99.570
1769725626.307495,99.580
1769725626.336782,99.570
1769725626.365159,99.560
1769725626.393353,99.570
1769725626.422222,99.560
1769725626.450259,99.560
1769725626.479282,99.570
1769725626.504247,99.580
1769725626.532817,99.570
1769725626.561622,99.570
1769725626.590918,99.570
1769725626.618670,99.560
1769725626.648513,99.560
1769725626.676484,99.560
1769725626.704243,99.560
1769725626.733302,99.560
1769725626.761295,99.560
1769725626.787082,99.570
1769725626.815281,99.570
1769725626.844027,99.580
1769725626.872945,99.560
1769725626.901672,99.570
1769725626.930030,99.570
1769725626.958549,99.580
1769725626.986884,99.570
1769725627.015313,99.560
1769725627.044313,99.570
1769725627.068861,99.570
1769725627.098108,99.580
1769725627.127252,99.570
1769725627.155641,99.570
1769725627.184638,99.580
1769725627.212667,99.570
1769725627.241728,99.580
1769725627.270476,99.580
1769725627.298610,99.580
1769725627.327609,99.570
1769725627.352582,99.570
1769725627.380605,99.580
1769725627.409750,99.570
1769725627.438060,99.570
1769725627.466844,99.570
1769725627.494816,99.570
1769725627.523845,99.580
1769725627.552759,99.570
1769725627.581786,99.570
1769725627.610052,99.570
1769725627.635321,99.560
1769725627.663993,99.570
1769725627.692362,99.580
1769725627.720702,99.570
1769725627.749420,99.570
1769725627.778598,99.580
1769725627.806797,99.580
1769725627.835200,99.580
1769725627.864417,99.570
1769725627.892483,99.570
1769725627.917234,99.570
1769725627.945707,99.570
1769725627.975279,99.570
1769725628.003393,99.570
1769725628.033404,99.570
1769725628.060966,99.580
1769725628.090154,99.570
1769725628.118129,99.570
1769725628.148164,99.570
1769725628.174908,99.570
1769725628.200019,99.580
1769725628.229079,99.570
1769725628.257591,99.570
1769725628.285720,99.560
1769725628.315610,99.570
1769725628.344021,99.570
1769725628.372770,99.570
1769725628.400171,99.560
1769725628.428416,99.570
1769725628.457631,99.570
1769725628.482596,99.570
1769725628.511609,99.570
1769725628.540675,99.570
1769725628.569220,99.570
1769725628.598430,99.570
1769725628.625945,99.560
1769725628.655016,99.560
1769725628.682595,99.580
1769725628.712328,99.580
1769725628.740446,99.570
1769725628.765269,99.570
1769725628.794284,99.570
1769725628.822544,99.580
1769725628.851660,99.570
1769725628.881101,99.560
1769725628.908724,99.570
1769725628.937891,99.570
1769725628.965703,99.560
1769725628.994715,99.570
1769725629.023261,99.570
1769725629.048495,99.570
1769725629.076238,99.550
1769725629.105294,99.560
1769725629.134242,99.560
1769725629.162775,99.570
1769725629.191777,99.560
1769725629.219673,99.560
1769725629.248910,99.570
1769725629.277586,99.560
1769725629.305673,99.570
1769725629.331701,99.560
1769725629.359488,99.570
1769725629.389338,99.560
1769725629.417329,99.570
1769725629.446360,99.570
1769725629.473953,99.560
1769725629.502573,99.570
1769725629.531396,99.570
1769725629.560369,99.560
1769725629.588584,99.570
1769725629.613917,99.570
1769725629.642210,99.560
1769725629.670833,99.560
1769725629.700167,99.570
1769725629.728856,99.570
1769725629.757381,99.560
1769725629.785349,99.580
1769725629.813345,99.570
1769725629.865896,99.560
1769725629.870893,99.570
1769725629.896069,99.570
1769725629.924701,99.580
1769725629.952749,99.570
1769725629.981763,99.570
1769725630.010924,99.560
1769725630.040054,99.570
1769725630.068830,99.560
1769725630.096738,99.570
1769725630.125912,99.560
1769725630.154261,99.570
1769725630.181859,99.570
1769725630.207382,99.570
1769725630.235429,99.570
1769725630.265310,99.580
1769725630.293361,99.560
1769725630.322043,99.560
1769725630.351157,99.580
1769725630.379792,99.570
1769725630.408328,99.570
1769725630.436588,99.560
1769725630.465044,99.560
1769725630.490081,99.570
1769725630.518263,99.570
1769725630.547560,99.560
1769725630.576064,99.570
1769725630.604401,99.560
1769725630.633298,99.580
1769725630.660790,99.570
1769725630.690614,99.560
1769725630.718964,99.570
1769725630.747488,99.570
1769725630.772184,99.570
1769725630.801545,99.560
1769725630.829590,99.570
1769725630.858492,99.570
1769725630.887470,99.570
1769725630.916457,99.570
1769725630.944618,99.570
1769725630.973077,99.560
1769725631.001687,99.560
1769725631.030757,99.560
1769725631.054727,99.570
1769725631.084164,99.560
1769725631.113183,99.570
1769725631.141249,99.570
1769725631.169982,99.570
1769725631.198787,99.560
1769725631.227807,99.570
1769725631.255501,99.570
1769725631.284636,99.570
1769725631.313679,99.580
1769725631.337628,99.570
1769725631.367054,99.570
1769725631.395399,99.560
1769725631.424440,99.560
1769725631.452365,99.570
1769725631.482221,99.570
1769725631.509515,99.560
1769725631.538510,99.560
1769725631.567348,99.570
1769725631.596230,99.570
1769725631.620866,99.560
1769725631.650124,99.570
1769725631.678536,99.580
1769725631.706594,99.560
1769725631.735048,99.560
1769725631.765356,99.550
1769725631.793353,99.570
1769725631.821404,99.570
1769725631.849593,99.570
1769725631.878154,99.580
1769725631.903368,99.570
1769725631.931908,99.570
1769725631.961104,99.560
1769725631.989220,99.560
1769725632.019105,99.570
1769725632.047279,99.560
1769725632.075278,99.560
1769725632.103696,99.570
1769725632.132723,99.560
1769725632.161607,99.570
1769725632.185908,99.580
1769725632.215932,99.570
1769725632.243922,99.570
1769725632.271807,99.560
1769725632.300683,99.570
1769725632.329728,99.560
1769725632.357795,99.570
1769725632.386106,99.560
1769725632.415225,99.560
1769725632.444419,99.570
1769725632.468389,99.570
1769725632.497677,99.570
1769725632.526331,99.560
1769725632.554963,99.570
1769725632.583557,99.570
1769725632.611773,99.580
1769725632.640636,99.570
1769725632.669260,99.570
1769725632.698266,99.560
1769725632.726295,99.560
1769725632.750696,99.560
1769725632.780232,99.560
1769725632.808583,99.560
1769725632.837578,99.570
1769725632.866144,99.560
1769725632.894734,99.560
1769725632.922992,99.570
1769725632.951755,99.560
1769725632.980400,99.570
1769725633.009255,99.570
1769725633.034028,99.570
1769725633.062961,99.560
1769725633.090634,99.560
1769725633.120168,99.570
1769725633.148327,99.570
1769725633.177037,99.570
1769725633.206022,99.570
1769725633.235025,99.560
1769725633.263804,99.570
1769725633.291715,99.560
1769725633.320668,99.570
1769725633.344805,99.570
1769725633.374713,99.560
1769725633.403705,99.570
1769725633.431672,99.560
1769725633.459937,99.560
1769725633.488703,99.570
1769725633.516718,99.560
1769725633.545710,99.570
1769725633.574674,99.560
1769725633.603676,99.550
1769725633.627681,99.560
1769725633.656721,99.570
1769725633.685308,99.560
1769725633.713858,99.560
1769725633.743464,99.550
1769725633.771180,99.560
1769725633.800191,99.570
1769725633.828726,99.560
1769725633.856920,99.580
1769725633.885709,99.560
1769725633.911642,99.560
1769725633.939581,99.560
1769725633.967255,99.570
1769725633.997548,99.570
1769725634.025553,99.560
1769725634.053743,99.560
1769725634.082479,99.570
1769725634.110771,99.570
1769725634.139777,99.570
1769725634.167954,99.560
1769725634.193026,99.570
1769725634.221956,99.570
1769725634.251183,99.570
1769725634.279959,99.560
1769725634.307956,99.570
1769725634.336671,99.580
1769725634.366102,99.570
1769725634.394484,99.570
1769725634.422566,99.570
1769725634.450567,99.570
1769725634.476238,99.560
1769725634.504239,99.560
1769725634.533863,99.560
1769725634.562533,99.570
1769725634.590992,99.570
1769725634.619035,99.570
1769725634.649143,99.570
1769725634.676364,99.560
1769725634.704986,99.570
1769725634.733894,99.570
1769725634.758928,99.560
1769725634.786591,99.570
1769725634.823916,99.560
1769725634.843931,99.570
1769725634.873537,99.570
1769725634.901376,99.570
1769725634.930529,99.560
1769725634.959666,99.560
1769725634.987403,99.570
1769725635.015900,99.560
1769725635.041740,99.570
1769725635.070476,99.560
1769725635.099512,99.560
1769725635.126790,99.570
1769725635.155135,99.570
1769725635.184265,99.560
1769725635.212935,99.560
1769725635.242075,99.560
1769725635.270756,99.560
1769725635.298909,99.560
1769725635.327862,99.560
1769725635.351862,99.560
1769725635.381575,99.570
1769725635.410577,99.550
1769725635.438576,99.560
1769725635.467215,99.560
1769725635.495826,99.570
1769725635.524361,99.560
1769725635.553282,99.570
1769725635.581348,99.570
1769725635.609604,99.560
1769725635.635069,99.570
1769725635.663487,99.560
1769725635.692893,99.570
1769725635.721399,99.560
1769725635.750430,99.570
1769725635.778422,99.560
1769725635.806942,99.560
1769725635.835816,99.560
1769725635.864086,99.580
1769725635.892881,99.570
1769725635.917874,99.550
1769725635.946892,99.570
1769725635.975789,99.560
1769725636.003766,99.560
1769725636.032795,99.570
1769725636.061923,99.560
1769725636.089690,99.560
1769725636.118683,99.570
1769725636.146693,99.560
1769725636.175501,99.550
1769725636.200544,99.560
1769725636.229525,99.560
1769725636.257699,99.550
1769725636.286433,99.560
1769725636.316338,99.570
1769725636.344316,99.560
1769725636.372929,99.570
1769725636.401529,99.560
1769725636.429658,99.560
1769725636.458613,99.560
1769725636.483901,99.570
1769725636.511853,99.570
1769725636.539998,99.560
1769725636.568508,99.560
1769725636.598395,99.560
1769725636.626303,99.560
1769725636.655608,99.570
1769725636.684177,99.560
1769725636.712370,99.560
1769725636.741117,99.570
1769725636.766246,99.560
1769725636.794701,99.570
1769725636.822741,99.560
1769725636.851930,99.560
1769725636.880538,99.570
1769725636.909894,99.560
1769725636.937907,99.560
1769725636.966957,99.560
1769725636.995504,99.570
1769725637.023611,99.560
1769725637.052507,99.560
1769725637.077754,99.560
1769725637.105462,99.560
1769725637.135352,99.550
1769725637.162859,99.550
1769725637.191468,99.550
1769725637.220364,99.550
1769725637.249820,99.560
1769725637.277794,99.570
1769725637.305846,99.560
1769725637.334848,99.560
1769725637.359533,99.550
1769725637.387258,99.560
1769725637.417552,99.570
1769725637.445864,99.580
1769725637.474771,99.560
1769725637.503026,99.560
1769725637.531801,99.560
1769725637.560777,99.560
1769725637.589420,99.560
1769725637.617193,99.560
1769725637.643203,99.570
1769725637.671333,99.550
1769725637.700374,99.570
1769725637.728567,99.560
1769725637.757555,99.560
1769725637.785336,99.570
1769725637.814326,99.560
1769725637.843331,99.570
1769725637.872025,99.560
1769725637.900383,99.570
1769725637.924946,99.570
1769725637.952888,99.570
1769725637.983424,99.560
1769725638.011465,99.560
1769725638.040413,99.560
1769725638.069957,99.570
1769725638.097148,99.570
1769725638.125481,99.570
1769725638.154703,99.570
1769725638.183319,99.560
1769725638.207529,99.570
1769725638.236451,99.560
1769725638.265576,99.560
1769725638.293354,99.560
1769725638.322609,99.570
1769725638.351604,99.570
1769725638.379915,99.570
1769725638.408512,99.570
1769725638.436056,99.560
1769725638.465808,99.570
1769725638.489911,99.570
1769725638.518712,99.560
1769725638.548229,99.570
1769725638.576226,99.570
1769725638.604733,99.560
1769725638.633727,99.550
1769725638.662205,99.550
1769725638.690402,99.560
1769725638.719795,99.570
1769725638.748542,99.570
1769725638.772504,99.560
1769725638.801000,99.560
1769725638.829890,99.570
1769725638.859469,99.560
1769725638.888070,99.560
1769725638.916817,99.570
1769725638.944522,99.570
1769725638.973554,99.570
1769725639.001834,99.560
1769725639.030744,99.570
1769725639.055470,99.570
1769725639.083987,99.570
1769725639.112979,99.570
1769725639.141413,99.570
1769725639.169788,99.560
1769725639.199037,99.570
1769725639.227489,99.560
1769725639.255996,99.570
1769725639.284433,99.560
1769725639.313853,99.570
1769725639.341494,99.570
1769725639.366819,99.560
1769725639.395447,99.560
1769725639.423794,99.570
1769725639.452477,99.560
1769725639.480577,99.570
1769725639.510450,99.570
1769725639.538587,99.570
1769725639.567674,99.560
1769725639.595491,99.560
1769725639.624557,99.550
1769725639.649010,99.560
1769725639.677498,99.560
1769725639.706361,99.560
1769725639.735814,99.560
1769725639.764593,99.560
1769725639.792252,99.550
1769725639.821442,99.560
1769725639.849705,99.550
1769725639.878635,99.570
1769725639.907594,99.570
1769725639.932674,99.550
1769725639.960741,99.570
1769725639.989477,99.560
1769725640.018483,99.560
1769725640.047514,99.550
1769725640.076042,99.560
1769725640.104241,99.560
1769725640.133276,99.560
1769725640.161379,99.550
1769725640.190030,99.560
1769725640.215011,99.570
1769725640.244031,99.560
1769725640.272158,99.560
1769725640.300977,99.560
1769725640.329969,99.560
1769725640.357977,99.560
1769725640.386950,99.560
1769725640.416504,99.560
1769725640.444544,99.560
1769725640.472533,99.560
1769725640.497276,99.560
1769725640.526316,99.560
1769725640.554412,99.560
1769725640.583124,99.550
1769725640.611870,99.560
1769725640.640740,99.570
1769725640.669989,99.560
1769725640.698730,99.550
1769725640.726773,99.560
1769725640.755010,99.560
1769725640.779871,99.550
1769725640.808879,99.560
1769725640.836859,99.570
1769725640.865982,99.560
1769725640.894723,99.560
1769725640.923715,99.560
1769725640.951676,99.560
1769725640.981251,99.570
1769725641.009896,99.570
1769725641.038622,99.550
1769725641.062251,99.570
1769725641.091834,99.550
1769725641.120934,99.560
1769725641.149024,99.550
1769725641.177219,99.570
1769725641.206349,99.570
1769725641.235337,99.560
1769725641.263458,99.560
1769725641.292618,99.570
1769725641.320607,99.560
1769725641.349605,99.560
1769725641.374724,99.560
1769725641.403483,99.570
1769725641.432464,99.560
1769725641.460468,99.570
1769725641.489311,99.570
1769725641.517318,99.570
1769725641.546312,99.560
1769725641.574451,99.570
1769725641.603082,99.560
1769725641.632153,99.560
1769725641.657190,99.570
1769725641.685603,99.560
1769725641.714651,99.570
1769725641.742748,99.560
1769725641.771845,99.560
1769725641.799670,99.560
1769725641.829244,99.560
1769725641.857252,99.550
1769725641.885984,99.560
1769725641.914916,99.560
1769725641.939481,99.560
1769725641.967991,99.560
1769725641.996774,99.550
1769725642.025937,99.560
1769725642.053988,99.560
1769725642.083575,99.570
1769725642.111567,99.560
1769725642.140186,99.550
1769725642.168775,99.560
1769725642.198083,99.570
1769725642.222041,99.560
1769725642.251050,99.560
1769725642.280246,99.560
1769725642.308861,99.560
1769725642.337809,99.560
1769725642.366140,99.560
1769725642.394540,99.560
1769725642.422571,99.570
1769725642.450977,99.560
1769725642.480088,99.550
1769725642.504613,99.560
1769725642.534460,99.570
1769725642.563076,99.550
1769725642.590819,99.560
1769725642.620368,99.560
1769725642.648806,99.560
1769725642.676956,99.560
1769725642.706127,99.560
1769725642.734442,99.560
1769725642.762911,99.550
1769725642.787547,99.560
1769725642.815982,99.560
1769725642.844351,99.550
1769725642.873516,99.560
1769725642.902255,99.550
1769725642.931436,99.560
1769725642.959928,99.560
1769725642.988494,99.570
1769725643.017463,99.570
1769725643.045328,99.570
1769725643.074417,99.560
1769725643.099261,99.560
1769725643.128273,99.570
1769725643.156220,99.570
1769725643.184953,99.560
1769725643.214006,99.560
1769725643.242084,99.560
1769725643.271116,99.570
1769725643.299983,99.560
1769725643.328179,99.560
1769725643.357071,99.560
1769725643.382182,99.550
1769725643.410051,99.560
1769725643.439088,99.560
1769725643.467455,99.560
1769725643.496159,99.560
1769725643.525154,99.560
1769725643.553156,99.550
1769725643.582311,99.560
1769725643.610951,99.560
1769725643.638976,99.560
1769725643.664011,99.570
1769725643.692803,99.560
1769725643.721792,99.550
1769725643.751860,99.560
1769725643.778968,99.550
1769725643.808336,99.560
1769725643.835272,99.570
1769725643.864839,99.560
1769725643.893444,99.560
1769725643.922319,99.560
1769725643.946474,99.570
1769725643.975214,99.570
1769725644.004061,99.550
1769725644.034085,99.560
1769725644.062064,99.550
1769725644.089635,99.560
1769725644.119054,99.550
1769725644.147174,99.570
1769725644.175441,99.550
1769725644.204768,99.550
1769725644.229832,99.560
1769725644.257825,99.560
1769725644.287270,99.540
1769725644.315933,99.560
1769725644.344947,99.560
1769725644.373369,99.560
1769725644.402112,99.560
1769725644.430197,99.550
1769725644.459101,99.560
1769725644.486953,99.550
1769725644.512118,99.560
1769725644.541111,99.550
1769725644.569737,99.560
1769725644.598275,99.560
1769725644.627750,99.550
1769725644.655923,99.550
1769725644.699400,99.560
1769725644.712915,99.560
1769725644.740938,99.560
1769725644.769862,99.570
1769725644.798531,99.560
1769725644.823672,99.560
1769725644.851721,99.560
1769725644.880748,99.560
1769725644.909915,99.550
1769725644.937864,99.560
1769725644.967873,99.560
1769725644.995577,99.560
1769725645.023718,99.560
1769725645.052669,99.560
1769725645.081533,99.560
1769725645.105973,99.560
1769725645.135425,99.560
1769725645.163067,99.570
1769725645.191779,99.560
1769725645.221121,99.560
1769725645.248950,99.570
1769725645.277874,99.560
1769725645.306272,99.560
1769725645.335282,99.560
1769725645.364586,99.570
1769725645.388910,99.560
1769725645.417928,99.560
1769725645.446021,99.570
1769725645.474957,99.570
1769725645.503053,99.560
1769725645.531964,99.560
1769725645.560955,99.560
1769725645.589503,99.560
1769725645.618567,99.560
1769725645.646661,99.560
1769725645.671630,99.570
1769725645.701243,99.560
1769725645.729287,99.550
1769725645.757346,99.560
1769725645.786185,99.560
1769725645.815365,99.560
1769725645.844213,99.550
1769725645.872240,99.550
1769725645.900987,99.560
1769725645.929134,99.560
1769725645.954002,99.560
1769725645.983256,99.560
1769725646.011862,99.560
1769725646.039741,99.550
1769725646.069419,99.550
1769725646.098081,99.560
1769725646.126106,99.560
1769725646.154374,99.550
1769725646.184001,99.560
1769725646.211692,99.550
1769725646.235971,99.550
1769725646.265144,99.560
1769725646.294316,99.550
1769725646.322588,99.560
1769725646.350953,99.550
1769725646.379916,99.560
1769725646.408972,99.560
1769725646.436921,99.570
1769725646.466163,99.560
1769725646.494407,99.560
1769725646.523316,99.560
1769725646.548672,99.560
1769725646.576656,99.560
1769725646.605272,99.560
1769725646.634309,99.560
1769725646.663309,99.560
1769725646.691080,99.560
1769725646.720107,99.560
1769725646.749153,99.560
1769725646.777239,99.550
1769725646.805933,99.560
1769725646.831451,99.560
1769725646.859305,99.560
1769725646.887493,99.560
1769725646.917058,99.560
1769725646.945058,99.560
1769725646.974085,99.550
1769725647.002849,99.570
1769725647.031886,99.550
1769725647.059866,99.550
1769725647.088590,99.560
1769725647.112773,99.550
1769725647.141721,99.560
1769725647.170721,99.570
1769725647.200434,99.560
1769725647.228367,99.560
1769725647.257409,99.560
1769725647.285551,99.560
1769725647.314181,99.560
1769725647.342772,99.560
1769725647.371051,99.560
1769725647.396302,99.560
1769725647.424848,99.550
1769725647.453813,99.550
1769725647.482975,99.560
1769725647.511445,99.560
1769725647.538948,99.560
1769725647.567945,99.560
1769725647.596110,99.560
1769725647.624952,99.560
1769725647.653806,99.560
1769725647.678918,99.560
1769725647.707667,99.560
1769725647.736132,99.570
1769725647.764816,99.570
1769725647.792722,99.560
1769725647.822296,99.560
1769725647.849824,99.560
1769725647.879349,99.560
1769725647.907745,99.560
1769725647.936550,99.560
1769725647.965121,99.560
1769725647.989981,99.550
1769725648.018222,99.550
1769725648.047539,99.550
1769725648.075604,99.560
1769725648.105306,99.550
1769725648.133913,99.540
1769725648.162089,99.550
1769725648.190627,99.540
1769725648.219824,99.560
1769725648.247950,99.540
1769725648.272859,99.550
1769725648.302827,99.550
1769725648.329921,99.560
1769725648.358821,99.560
1769725648.387979,99.560
1769725648.416226,99.560
1769725648.444314,99.560
1769725648.473337,99.560
1769725648.501322,99.560
1769725648.530460,99.560
1769725648.555051,99.560
1769725648.583817,99.560
1769725648.612062,99.570
1769725648.641627,99.560
1769725648.669811,99.550
1769725648.698646,99.550
1769725648.727482,99.560
1769725648.755996,99.550
1769725648.785205,99.560
1769725648.812699,99.550
1769725648.837711,99.560
1769725648.866586,99.550
1769725648.895531,99.560
1769725648.924208,99.560
1769725648.953184,99.550
1769725648.981333,99.550
1769725649.010125,99.560
1769725649.038999,99.570
1769725649.068152,99.560
1769725649.096037,99.550
1769725649.120942,99.550
1769725649.148633,99.570
1769725649.178174,99.550
1769725649.206766,99.560
1769725649.235907,99.550
1769725649.264929,99.560
1769725649.293296,99.560
1769725649.321260,99.550
1769725649.351392,99.560
1769725649.378649,99.550
1769725649.406927,99.560
1769725649.432195,99.560
1769725649.460359,99.560
1769725649.489364,99.550
1769725649.519024,99.550
1769725649.546995,99.550
